@relation 'train_sample_45K-weka.filters.unsupervised.attribute.Remove-R1,16-20,22-23,25-28,30-31,33-34,36,39-41'

@attribute Label {0,1}
@attribute I1 numeric
@attribute I2 numeric
@attribute I3 numeric
@attribute I4 numeric
@attribute I5 numeric
@attribute I6 numeric
@attribute I7 numeric
@attribute I8 numeric
@attribute I9 numeric
@attribute I10 numeric
@attribute I11 numeric
@attribute I12 numeric
@attribute I13 numeric
@attribute C6 {fe6b92e5,7e0ccccf,fbad5c96,13718bbd,6f6d9be8,3bf701e7,c05778d5,f1f2de2d,e3520422,3bc1ed4d,c76aecf6,3c46edb2}
@attribute C9 {a73ee510,7cc72ec2,a18233ea}
@attribute C14 {07d13a8f,1adce6ef,b28479f6,f7c1b33f,32813e21,64c94865,d2dfe871,ad1cc976,051219e6,f862f261,cfef1c29,8ceecbc8,687dfaf4,0601d3b5,91233270,243a4e68,ec19f520,ab7390e9,26ac7cf4,dcd762ee,e8dce07a,95a6ab8c,cf1fc48d,5aebfb83,0bc7c8c2}
@attribute C17 {e5ba7672,07c540c4,d4bb7bd8,776ce399,1e88c74f,3486227d,2005abd1,27c07bd6,8efede7f}
@attribute C20 {5840adea,a458ea53,b1252a9d}
@attribute C22 {c9d4222a,ad3062eb,78e2e389,8651fddb,8ec974f4,c0061c6d,ccfd4002,49e825c5,28f45308,1856e93d}
@attribute C23 {3a171ecb,32c7478e,85d5a995,bcdee96c,423fab69,c7dc6720,be7c41b4,55dd3565,c3dc6cef,dbb486d7,93bad2c0,b264a060,72592995,25e3c76b}

@data
0,0,0,?,1,12375,470,40,1,69,0,2,?,1,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,3a171ecb
0,?,13,2,6,17097,?,0,6,7,?,0,?,6,7e0ccccf,a73ee510,b28479f6,776ce399,?,?,32c7478e
0,?,2906,1,1,6274,779,0,7,108,?,0,0,3,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,?,32c7478e
0,0,5,4,18,5719,225,1,26,107,0,1,?,18,?,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
0,1,10,23,13,17,13,1,13,13,1,1,?,13,7e0ccccf,a73ee510,1adce6ef,d4bb7bd8,a458ea53,?,423fab69
0,4,0,18,14,982,14,4,12,14,1,1,?,14,?,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,?,69,?,0,1,341,1,0,18,?,0,?,0,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,?,ad3062eb,3a171ecb
0,2,1,4,4,514,7,6,16,24,1,2,?,4,6f6d9be8,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,?,2,7,0,31199,152,3,4,71,?,0,?,1,7e0ccccf,7cc72ec2,07d13a8f,e5ba7672,a458ea53,ad3062eb,c7dc6720
0,7,25,4,1,600,3,7,3,3,1,1,?,1,7e0ccccf,a73ee510,8ceecbc8,d4bb7bd8,5840adea,?,3a171ecb
0,4,815,12,?,715,0,4,0,0,1,1,0,?,3bf701e7,a73ee510,b28479f6,e5ba7672,a458ea53,?,bcdee96c
1,0,1,4,0,1628,30,12,23,62,0,4,0,10,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,?,1040,1,?,23975,312,1,1,322,?,1,?,?,7e0ccccf,a73ee510,1adce6ef,e5ba7672,?,?,3a171ecb
0,0,12,1,5,2360,205,17,22,274,0,4,0,5,13718bbd,a73ee510,1adce6ef,e5ba7672,a458ea53,?,32c7478e
0,4,2,6,23,1402,24,4,24,24,1,1,?,23,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,78e2e389,423fab69
0,0,64,1,14,1411,24,120,31,581,0,13,0,14,fbad5c96,a73ee510,b28479f6,8efede7f,?,?,32c7478e
1,6,0,4,4,1,2,30,4,6,1,4,?,2,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,423fab69
0,?,0,5,4,1425,?,0,26,24,?,0,?,4,fbad5c96,a73ee510,b28479f6,e5ba7672,5840adea,c9d4222a,3a171ecb
0,?,1,5,?,90632,272,0,2,10,?,0,?,?,fe6b92e5,7cc72ec2,0601d3b5,e5ba7672,b1252a9d,?,3a171ecb
1,0,54,?,?,6900,?,?,0,?,0,?,?,?,?,a73ee510,07d13a8f,07c540c4,?,?,32c7478e
0,?,21,5,?,3978,0,2,0,0,?,1,?,?,?,a73ee510,b28479f6,07c540c4,5840adea,?,3a171ecb
0,?,73,6,4,61518,83,0,4,9,?,0,?,4,6f6d9be8,7cc72ec2,b28479f6,07c540c4,?,?,32c7478e
0,?,27,?,?,?,?,0,0,5,?,0,?,?,fe6b92e5,7cc72ec2,07d13a8f,2005abd1,?,?,be7c41b4
0,?,1,4,1,97565,?,0,1,1,?,0,?,1,fbad5c96,7cc72ec2,1adce6ef,3486227d,b1252a9d,?,bcdee96c
0,0,262,?,1,4024,24,3,2,11,0,1,?,1,7e0ccccf,a73ee510,07d13a8f,07c540c4,?,ad3062eb,423fab69
0,4,315,7,9,1404,21,104,4,255,0,5,2,9,fbad5c96,a73ee510,07d13a8f,27c07bd6,b1252a9d,?,423fab69
0,1,5,2,1,1209,16,10,14,84,1,4,?,1,fe6b92e5,a73ee510,07d13a8f,e5ba7672,5840adea,?,55dd3565
1,0,0,3,1,992,16,41,12,97,0,10,0,1,3bf701e7,a73ee510,b28479f6,e5ba7672,a458ea53,?,423fab69
0,0,34,3,1,2157,54,3,43,54,0,1,1,1,?,a73ee510,f7c1b33f,3486227d,5840adea,?,32c7478e
0,0,0,16,15,3539,50,2,14,48,0,1,?,15,?,a73ee510,051219e6,07c540c4,a458ea53,?,c7dc6720
0,?,-1,?,?,15334,8,13,0,0,?,1,?,?,7e0ccccf,a73ee510,ad1cc976,e5ba7672,?,c9d4222a,c3dc6cef
0,?,1,1,?,41852,32,0,0,18,?,0,?,?,7e0ccccf,a73ee510,d2dfe871,d4bb7bd8,a458ea53,?,3a171ecb
1,1,-1,?,?,1378,8,12,10,13,1,3,?,?,3bf701e7,a73ee510,d2dfe871,27c07bd6,a458ea53,?,3a171ecb
0,?,0,1,1,4309,600,4,9,148,?,1,?,1,?,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
1,0,0,1,2,4659,88,37,6,116,0,2,?,2,7e0ccccf,a73ee510,051219e6,e5ba7672,a458ea53,?,c7dc6720
1,?,25,16,7,1075,28,0,7,27,?,0,?,7,fe6b92e5,a73ee510,0601d3b5,e5ba7672,a458ea53,ad3062eb,3a171ecb
0,?,35,16,?,91774,?,?,5,?,?,?,0,?,7e0ccccf,7cc72ec2,b28479f6,27c07bd6,?,?,3a171ecb
0,?,1,1,1,140934,?,0,4,1,?,0,?,1,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,?,?,bcdee96c
0,0,0,?,?,1912,6,3,7,44,0,3,?,?,fbad5c96,a73ee510,b28479f6,07c540c4,?,ad3062eb,85d5a995
0,5,116,1,4,583,7,44,7,171,2,7,0,4,?,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,1,6,5,5,754,94,4,32,91,1,2,?,5,fe6b92e5,a73ee510,b28479f6,07c540c4,?,78e2e389,bcdee96c
0,8,16,3,5,4,4,8,5,5,3,3,?,4,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,423fab69
1,5,-1,1,8,1415,8,18,13,207,1,6,?,8,fe6b92e5,a73ee510,64c94865,3486227d,a458ea53,ad3062eb,423fab69
0,?,0,8,?,12571,25,3,0,25,?,1,?,?,6f6d9be8,a73ee510,b28479f6,07c540c4,5840adea,?,32c7478e
0,?,50,?,?,336162,?,0,2,16,?,0,?,?,fbad5c96,7cc72ec2,91233270,e5ba7672,a458ea53,?,c7dc6720
0,0,0,105,28,2930,150,8,27,59,0,1,0,28,13718bbd,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,3a171ecb
0,0,1,10,5,6828,1295,2,49,276,0,1,?,5,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,3a171ecb
0,11,3,7,5,11,30,61,6,210,0,7,0,2,fbad5c96,a73ee510,b28479f6,3486227d,?,?,c7dc6720
0,0,3,33,20,18591,?,0,43,21,0,0,?,20,fe6b92e5,a73ee510,b28479f6,07c540c4,?,?,3a171ecb
0,3,6,5,?,1196,28,3,28,28,1,1,?,?,7e0ccccf,a73ee510,1adce6ef,07c540c4,a458ea53,?,423fab69
0,?,15,2,1,98709,?,0,7,155,?,0,?,1,?,7cc72ec2,07d13a8f,d4bb7bd8,a458ea53,?,32c7478e
0,0,1,?,?,3457,60,8,9,60,0,1,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,2,3,3,8,766,52,2,47,52,1,1,1,8,fe6b92e5,a73ee510,ad1cc976,3486227d,?,?,c3dc6cef
1,2,1,8,2,0,1,12,8,42,1,5,?,1,7e0ccccf,a73ee510,1adce6ef,e5ba7672,a458ea53,ad3062eb,bcdee96c
0,?,13,5,3,25614,51,10,4,51,?,1,?,3,7e0ccccf,7cc72ec2,051219e6,e5ba7672,a458ea53,ad3062eb,c7dc6720
1,?,168,5,4,93176,?,0,4,21,?,0,?,4,?,7cc72ec2,f862f261,e5ba7672,b1252a9d,?,3a171ecb
0,2,1,15,8,1075,39,20,45,209,0,4,?,8,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,?,dbb486d7
1,6,214,1,?,1087,1,7,5,5,0,1,0,?,?,a73ee510,b28479f6,07c540c4,a458ea53,?,32c7478e
0,?,16,?,?,?,?,0,0,5,?,0,?,?,fe6b92e5,7cc72ec2,1adce6ef,2005abd1,?,c9d4222a,55dd3565
0,0,1,?,?,6691,138,2,1,71,0,2,?,?,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,be7c41b4
0,2,9,95,11,453,11,4,9,11,1,2,?,11,13718bbd,a73ee510,1adce6ef,d4bb7bd8,b1252a9d,?,3a171ecb
0,?,2,5,?,954,?,0,2,1,?,0,?,?,fbad5c96,a73ee510,07d13a8f,1e88c74f,5840adea,ad3062eb,32c7478e
0,?,376,?,?,12463,?,0,3,53,?,0,?,?,7e0ccccf,a73ee510,051219e6,776ce399,a458ea53,?,c7dc6720
1,2,10,3,13,1146,75,12,30,61,0,3,?,13,fbad5c96,a73ee510,cfef1c29,e5ba7672,?,?,3a171ecb
0,2,38,0,2,969,80,9,18,427,1,4,?,2,7e0ccccf,a73ee510,1adce6ef,e5ba7672,?,?,423fab69
0,?,49,3,?,11976,?,0,1,6,?,0,?,?,?,a73ee510,b28479f6,1e88c74f,5840adea,?,32c7478e
0,0,0,3,4,2158,54,1,4,54,0,1,?,4,fbad5c96,a73ee510,f862f261,e5ba7672,a458ea53,?,32c7478e
1,0,0,5,2,695,37,9,16,231,0,3,?,2,7e0ccccf,a73ee510,07d13a8f,27c07bd6,5840adea,ad3062eb,423fab69
1,?,-1,?,?,2907,0,144,0,108,?,11,0,?,fe6b92e5,a73ee510,f862f261,8efede7f,b1252a9d,ad3062eb,55dd3565
0,0,10,31,?,67603,?,?,0,?,0,?,?,?,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,5840adea,?,3a171ecb
1,1,4,3,5,1,1,30,12,146,1,13,0,1,6f6d9be8,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,32c7478e
0,0,12,1,2,2900,31,5,5,90,0,3,?,2,fe6b92e5,a73ee510,1adce6ef,e5ba7672,?,?,32c7478e
0,?,1,13,8,4,?,0,9,8,?,0,?,8,fbad5c96,a73ee510,07d13a8f,1e88c74f,?,?,32c7478e
0,?,3,?,5,6700,67,44,0,56,?,4,?,5,fe6b92e5,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,?,1,3,3,11268,96,1,10,101,?,1,?,3,fe6b92e5,a73ee510,64c94865,07c540c4,?,?,423fab69
0,0,-1,?,?,3022,10,1,6,30,0,1,?,?,13718bbd,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,0,22,7,9542,46,1,7,7,?,1,?,7,?,a73ee510,b28479f6,1e88c74f,?,?,32c7478e
1,?,-1,?,?,40366,61,2,14,67,?,0,?,?,7e0ccccf,a73ee510,d2dfe871,27c07bd6,?,?,3a171ecb
0,10,2,1,?,1118,1,67,2,23,0,12,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,c9d4222a,bcdee96c
0,0,1,6,4,1968,158,6,46,230,0,3,?,4,fe6b92e5,a73ee510,07d13a8f,e5ba7672,a458ea53,?,423fab69
1,?,38,6,?,753,?,0,7,7,?,0,?,?,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,b1252a9d,?,32c7478e
0,25,-1,12,6,587,39,87,39,347,2,7,2,6,fbad5c96,a73ee510,1adce6ef,8efede7f,b1252a9d,?,423fab69
0,?,10,?,?,?,?,0,2,35,?,0,?,?,13718bbd,7cc72ec2,b28479f6,2005abd1,?,?,3a171ecb
1,0,92,1,1,619,60,0,30,53,0,0,?,1,fbad5c96,a73ee510,b28479f6,27c07bd6,?,?,bcdee96c
0,?,0,?,?,63915,?,?,0,?,?,?,?,?,?,7cc72ec2,b28479f6,e5ba7672,?,?,32c7478e
0,0,773,?,?,4825,217,15,1,294,0,3,?,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,55dd3565
1,0,0,10,1,22667,628,1,1,432,0,1,0,1,7e0ccccf,7cc72ec2,07d13a8f,3486227d,a458ea53,?,32c7478e
0,0,789,?,?,2099,150,38,1,89,0,2,0,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,c7dc6720
0,0,854,?,3,2309,31,2,9,14,0,1,?,3,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,3a171ecb
0,0,7,18,3,4178,31,1,6,26,0,1,?,3,fe6b92e5,a73ee510,07d13a8f,d4bb7bd8,a458ea53,ad3062eb,3a171ecb
0,2,2,1,1,646,14,102,40,447,1,23,?,1,7e0ccccf,a73ee510,243a4e68,e5ba7672,?,?,55dd3565
0,0,16,24,11,7306,339,4,7,194,0,4,?,12,?,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,?,-1,?,?,5001,13,5,0,23,?,2,3,?,fe6b92e5,a73ee510,07d13a8f,8efede7f,?,c9d4222a,423fab69
1,?,0,1,1,41538,17,0,1,14,?,0,?,1,fe6b92e5,a73ee510,ec19f520,e5ba7672,?,?,c7dc6720
0,0,0,365,?,20096,?,0,36,15,0,0,0,?,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,3,1,?,?,982,0,3,0,0,1,1,?,?,?,a73ee510,64c94865,07c540c4,?,?,32c7478e
1,10,1,1,12,0,8,20,16,76,1,2,0,8,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,bcdee96c
0,?,315,3,1,336,?,0,1,1,?,0,?,1,?,a73ee510,07d13a8f,1e88c74f,a458ea53,?,55dd3565
0,?,0,12,?,826,?,0,0,181,?,0,?,?,13718bbd,a73ee510,cfef1c29,776ce399,a458ea53,?,32c7478e
0,1,0,5,10,902,10,31,17,104,1,3,?,10,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,bcdee96c
0,?,35,?,?,12353,12,1,0,10,?,1,?,?,fbad5c96,a73ee510,07d13a8f,d4bb7bd8,?,ad3062eb,32c7478e
1,10,-1,?,?,501,0,10,0,0,1,1,?,?,?,a73ee510,64c94865,e5ba7672,?,?,32c7478e
0,?,1,11,19,7030,?,0,35,183,?,0,?,19,fbad5c96,a73ee510,07d13a8f,3486227d,?,?,dbb486d7
1,?,1,1,1,9493,10,7,3,22,?,3,?,1,?,a73ee510,1adce6ef,e5ba7672,?,?,32c7478e
1,?,3,4,?,140387,?,?,0,?,?,?,?,?,6f6d9be8,7cc72ec2,07d13a8f,07c540c4,?,?,32c7478e
0,0,36,3,3,1195,3,1,3,3,0,1,?,3,fbad5c96,a73ee510,b28479f6,d4bb7bd8,?,ad3062eb,32c7478e
0,?,27,31,6,5070,208,1,6,55,?,1,?,6,7e0ccccf,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
0,0,3,2,?,1916,59,5,2,31,0,1,?,?,fbad5c96,a73ee510,64c94865,e5ba7672,a458ea53,ad3062eb,423fab69
0,3,10,3,2,1196,2,4,3,2,0,1,?,2,?,a73ee510,b28479f6,e5ba7672,?,ad3062eb,bcdee96c
1,0,112,?,?,16590,409,4,0,140,0,1,?,?,7e0ccccf,a73ee510,ad1cc976,e5ba7672,?,ad3062eb,c3dc6cef
1,0,18,14,11,1108,239,46,16,267,0,7,1,11,fbad5c96,a73ee510,1adce6ef,8efede7f,5840adea,?,bcdee96c
0,?,4,5,2,8611,87,0,2,2,?,0,?,2,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,5840adea,?,32c7478e
1,?,9,2,11,11,?,0,11,11,?,0,?,10,fbad5c96,a73ee510,07d13a8f,1e88c74f,?,ad3062eb,3a171ecb
0,?,-1,?,?,9413,40,6,9,62,?,1,?,?,fbad5c96,a73ee510,b28479f6,e5ba7672,?,ad3062eb,bcdee96c
1,3,874,5,5,721,7,3,5,5,1,1,?,5,fbad5c96,a73ee510,d2dfe871,07c540c4,?,c9d4222a,3a171ecb
0,?,45,?,?,4135,?,0,1,7,?,0,?,?,fbad5c96,a73ee510,1adce6ef,776ce399,?,?,be7c41b4
0,0,90,?,4,1427,42,6,38,316,0,3,?,4,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,0,0,1,5,1437,80,21,21,370,0,6,0,5,?,a73ee510,1adce6ef,e5ba7672,a458ea53,?,32c7478e
0,13,139,4,3,779,3,13,3,71,1,1,?,3,fe6b92e5,a73ee510,d2dfe871,e5ba7672,a458ea53,ad3062eb,3a171ecb
0,?,3,2,2,4246,?,0,20,36,?,0,?,2,3bf701e7,a73ee510,b28479f6,d4bb7bd8,?,?,93bad2c0
1,7,-1,?,0,1,3,39,13,23,2,8,?,0,fbad5c96,a73ee510,32813e21,e5ba7672,?,?,55dd3565
1,?,10,2,1,2949,?,0,5,11,?,0,?,1,13718bbd,a73ee510,b28479f6,1e88c74f,b1252a9d,?,32c7478e
0,?,1,10,20,9794,256,28,20,157,?,2,0,20,13718bbd,a73ee510,8ceecbc8,e5ba7672,?,?,32c7478e
1,2,20,2,2,1290,57,3,37,37,0,1,1,2,7e0ccccf,a73ee510,b28479f6,3486227d,5840adea,?,32c7478e
0,0,-1,?,?,8353,39,8,0,8,0,3,?,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,2,7,55,27,904,103,2,31,56,1,1,0,27,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,0,50,19,3,5243,62,2,3,100,0,2,?,3,7e0ccccf,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,3,66,8,6,125,6,16,6,27,1,2,0,6,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,3a171ecb
0,0,97,11,2,787,131,4,4,109,0,3,?,2,fbad5c96,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,0,1072,?,?,35632,317,0,0,21,0,0,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,0,0,4,?,2489,16,8,9,51,0,3,?,?,7e0ccccf,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,?,-1,?,?,28028,56,1,13,29,?,1,?,?,7e0ccccf,a73ee510,07d13a8f,3486227d,5840adea,c9d4222a,c7dc6720
0,5,6,9,7,1180,81,8,45,215,0,2,?,7,fe6b92e5,a73ee510,b28479f6,e5ba7672,b1252a9d,?,3a171ecb
0,?,4,5,16,28794,890,3,19,486,?,2,?,16,fe6b92e5,a73ee510,cfef1c29,e5ba7672,?,?,bcdee96c
0,?,66,22,5,43218,31,0,6,28,?,0,?,6,7e0ccccf,7cc72ec2,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,?,-1,?,?,25308,?,?,4,?,?,?,?,?,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,c9d4222a,c7dc6720
0,?,-1,?,?,6988,?,0,2,2,?,0,?,?,fe6b92e5,a73ee510,b28479f6,776ce399,?,?,32c7478e
0,8,110,45,13,855,32,178,14,138,1,10,0,13,3bf701e7,a73ee510,1adce6ef,8efede7f,b1252a9d,?,bcdee96c
0,0,561,18,23,1156,147,16,21,395,0,9,0,23,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,?,32c7478e
0,0,1,6,16,2570,99,2,43,71,0,1,?,16,fbad5c96,a73ee510,07d13a8f,07c540c4,?,?,55dd3565
0,?,1,1,9,35638,46,0,7,12,?,0,?,9,?,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,0,181,20,14,933,399,7,28,461,0,3,0,14,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,c9d4222a,32c7478e
0,?,-1,?,?,2701,42,14,0,95,?,2,?,?,7e0ccccf,a73ee510,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,0,-1,?,?,2223,28,6,1,15,0,5,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,?,35,2,?,2557,?,0,4,52,?,0,?,?,7e0ccccf,a73ee510,07d13a8f,1e88c74f,?,ad3062eb,3a171ecb
1,2,1302,1,1,1019,3,2,3,3,1,1,?,1,7e0ccccf,a73ee510,d2dfe871,07c540c4,?,ad3062eb,3a171ecb
0,?,-1,?,?,110766,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,b1252a9d,?,bcdee96c
0,0,1,1,3,1126,3,5,7,13,0,3,?,3,fe6b92e5,a73ee510,07d13a8f,3486227d,5840adea,78e2e389,32c7478e
0,0,1,1,1,8536,?,0,10,2,0,0,0,1,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,c9d4222a,bcdee96c
0,?,-1,?,?,18318,140,23,0,107,?,4,?,?,7e0ccccf,a73ee510,07d13a8f,8efede7f,?,?,32c7478e
1,6,-1,4,1,1261,88,19,47,180,0,6,?,1,7e0ccccf,a73ee510,1adce6ef,e5ba7672,5840adea,?,423fab69
0,0,1,?,?,2005,3,1,0,8,0,1,1,?,fbad5c96,a73ee510,b28479f6,8efede7f,?,?,32c7478e
0,0,9,2,7,2541,96,1,30,98,0,1,?,7,fbad5c96,a73ee510,cfef1c29,d4bb7bd8,?,?,3a171ecb
0,?,0,3,0,5,?,0,0,0,?,0,?,0,fe6b92e5,a73ee510,b28479f6,776ce399,a458ea53,ad3062eb,be7c41b4
0,?,127,1,1,3595,?,0,3,18,?,0,?,1,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,?,?,3a171ecb
1,?,-1,?,?,53845,23,0,0,9,?,0,?,?,6f6d9be8,7cc72ec2,b28479f6,e5ba7672,?,?,32c7478e
1,1,28,2,2,732,10,1,11,11,1,1,0,2,fe6b92e5,a73ee510,cfef1c29,8efede7f,a458ea53,?,32c7478e
1,5,0,2,2,685,4,15,11,11,2,4,0,2,7e0ccccf,a73ee510,051219e6,e5ba7672,a458ea53,?,c7dc6720
0,?,1,1,1,26998,?,0,1,1,?,0,?,1,fe6b92e5,a73ee510,07d13a8f,1e88c74f,?,?,32c7478e
0,?,3,14,6,15115,37,1,9,37,?,1,?,6,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,?,1,?,1,142541,?,0,3,2,?,0,?,1,?,7cc72ec2,07d13a8f,07c540c4,a458ea53,?,32c7478e
1,?,1,4,2,2796,1161,0,16,50,?,0,?,2,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
1,?,-1,?,?,93113,?,0,0,5,?,0,?,?,6f6d9be8,7cc72ec2,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
1,?,4,?,?,1429,?,0,43,297,?,0,?,?,fbad5c96,a73ee510,cfef1c29,776ce399,?,?,be7c41b4
0,0,-1,1,3,5533,2787,0,7,245,0,0,?,3,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,c7dc6720
0,?,4,6,8,120731,1971,0,7,809,?,0,?,8,7e0ccccf,7cc72ec2,f862f261,27c07bd6,a458ea53,?,32c7478e
0,0,241,2,3,37,184,14,6,71,0,1,0,2,7e0ccccf,a73ee510,b28479f6,3486227d,?,?,32c7478e
0,?,24,6,2,13262,83,4,2,58,?,2,?,2,?,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,0,6,33,31,881,?,0,48,87,0,0,?,31,fe6b92e5,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,32c7478e
0,?,0,1,?,3715,9,1,2,3,?,1,?,?,13718bbd,a73ee510,07d13a8f,d4bb7bd8,a458ea53,?,32c7478e
1,1,-1,?,?,763,33,2,36,83,1,2,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,be7c41b4
1,0,1,5,4,2527,10,6,7,18,0,2,?,4,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,c9d4222a,32c7478e
1,0,17,43,17,1329,36,5,43,63,0,4,?,17,fbad5c96,a73ee510,1adce6ef,e5ba7672,5840adea,ad3062eb,55dd3565
0,?,349,?,?,18190,113,3,0,85,?,1,0,?,fe6b92e5,a73ee510,1adce6ef,3486227d,?,?,32c7478e
0,0,115,9,6,1427,128,1,22,80,0,1,0,6,7e0ccccf,a73ee510,1adce6ef,3486227d,5840adea,?,3a171ecb
1,1,-1,?,?,1401,0,25,0,22,0,15,0,?,fbad5c96,a73ee510,07d13a8f,8efede7f,b1252a9d,c9d4222a,3a171ecb
0,?,1,1,1,40075,?,0,1,67,?,0,?,1,fe6b92e5,a73ee510,1adce6ef,1e88c74f,?,?,32c7478e
1,38,141,?,6,655,8,51,43,63,2,3,0,6,7e0ccccf,a73ee510,07d13a8f,27c07bd6,?,?,3a171ecb
1,1,-1,?,?,1064,31,14,2,193,1,6,?,?,fe6b92e5,a73ee510,b28479f6,e5ba7672,5840adea,c9d4222a,bcdee96c
0,0,1,17,10,2602,242,5,41,82,0,1,?,10,7e0ccccf,a73ee510,b28479f6,8efede7f,?,?,32c7478e
0,?,1174,1,1,2538,22,18,1,71,?,2,?,1,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
0,?,3,2,2,4075,14,8,2,79,?,1,?,2,?,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,-1,?,?,166508,?,0,3,77,?,0,?,?,7e0ccccf,7cc72ec2,1adce6ef,e5ba7672,b1252a9d,?,bcdee96c
1,1,24,?,0,0,0,1,0,0,1,1,1,0,fe6b92e5,a73ee510,07d13a8f,3486227d,?,?,dbb486d7
0,0,1,10,17,2710,106,2,44,283,0,1,?,20,fbad5c96,a73ee510,b28479f6,e5ba7672,?,ad3062eb,3a171ecb
1,8,1,1,?,1406,86,48,21,82,0,10,?,?,7e0ccccf,a73ee510,cfef1c29,e5ba7672,b1252a9d,c9d4222a,423fab69
0,?,1,49,1,915,?,0,21,21,?,0,?,21,fbad5c96,a73ee510,07d13a8f,d4bb7bd8,?,ad3062eb,423fab69
0,2,11,8,8,1262,8,3,8,8,0,1,?,8,fe6b92e5,a73ee510,b28479f6,07c540c4,?,?,3a171ecb
0,?,0,1,1,38874,784,6,2,90,?,0,?,1,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,c7dc6720
0,?,0,6,3,26452,?,0,13,19,?,0,?,3,7e0ccccf,7cc72ec2,64c94865,776ce399,?,?,423fab69
1,5,2,27,43,1,3,33,48,157,3,10,0,3,?,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
