Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10860907,0,4,5,1,4,728,23,4,12,12,1,1,,4,05db9164,3e50afd4,9e633752,b8e19ef1,25c83c98,,691193e4,1f89b562,a73ee510,305a0646,6df3cb7a,a39c38b1,5106540c,07d13a8f,c633f268,a1a6684d,e5ba7672,7eb5f96b,21ddcdc9,5840adea,eff930fc,,c7dc6720,1dcb8764,445bbe3b,02ad7ae7
10865931,0,1,-1,4,1,1003,5,15,16,23,1,2,,1,8cf07265,207b2d81,8a48553d,1e10bd9f,4cf72387,7e0ccccf,dc2b40a4,0b153874,a73ee510,d35e1d60,6685ea28,6803e296,7edc047a,07d13a8f,0c67c4ca,ff48ade9,e5ba7672,395856b0,21ddcdc9,a458ea53,c3d093fb,,c7dc6720,84a27184,001f3601,3464ae5c
10890235,1,3,43,,5,60,13,11,21,70,1,2,,9,05db9164,b26462db,0a83c6af,8ae9faaf,4cf72387,fe6b92e5,38eb9cf4,5b392875,a73ee510,f6f942d1,7f8ffe57,39c0b4ea,46f42a63,cfef1c29,3c96d3ef,8fef7c31,e5ba7672,195c811d,,,16741b68,,32c7478e,340d03c3,,
10903010,0,1,2,1,2,803,25,1,34,119,1,1,,2,05db9164,9adf4cf9,8d80f233,ccd8e05d,25c83c98,13718bbd,03dda6cf,5b392875,a73ee510,cfd60b98,3289d3e1,39561ef2,5a777c73,1adce6ef,808ff1bc,8b71c5dd,e5ba7672,2a93f7c8,,,c36eb016,,bcdee96c,90b6276f,,
10916332,1,2,2004,4,0,38,0,2,0,0,2,2,0,0,68fd1e64,86d4fccc,5bc15f5f,a754f0ee,43b19349,7e0ccccf,a14c6a98,235697d5,a73ee510,aea8e504,6348db7c,b5187d80,5ef5257f,64c94865,9adf3328,1174f1ac,07c540c4,c402f369,21ddcdc9,5840adea,9fe58b14,,32c7478e,3b183c5c,001f3601,e914c1e9
10916536,0,,3,2,1,4,,0,4,1,,0,0,1,75ac2fe6,38a947a1,d3658d99,e98d8698,43b19349,7e0ccccf,5129cab5,0b153874,a73ee510,a737b0ce,69593bb9,3af94af0,140b1e5d,b28479f6,42b74b49,a5b8b6b0,3486227d,3cf057f7,,,29cd4eef,,bcdee96c,ed62d872,,
10916931,0,0,4,28,4,2446,188,26,25,77,0,2,,4,05db9164,4c2bc594,d032c263,c18be181,bf9f7f48,fbad5c96,668aef36,64523cfa,a73ee510,3b08e48b,cb95800c,dfbb09fb,e67cdf97,1adce6ef,ae0c3875,84898b2a,e5ba7672,15a36060,,,0014c32a,,55dd3565,3b183c5c,,
10918385,0,3,-1,,,1516,13,8,14,48,0,1,,,5a9ed9b0,bce95927,8f9f7989,13508380,4cf72387,3bf701e7,33cca6fa,1f89b562,a73ee510,fb999b75,683e14e9,a414a7c7,2b9fb512,07d13a8f,fec218c0,a7e1a9e5,e5ba7672,04d863d5,4a237258,a458ea53,a28b0e79,,3a171ecb,45ab94c8,e8b83407,c84c4aec
10922505,0,,1,2,3,47324,,0,7,4,,0,0,3,05db9164,38d50e09,,,25c83c98,,fc44398f,5b392875,7cc72ec2,9eff685e,87fe3e10,,3bd6c21d,b28479f6,42b3012c,,e5ba7672,582152eb,21ddcdc9,5840adea,,,3a171ecb,,001f3601,56be3401
10924135,1,0,0,,,2158,6,29,4,35,0,4,,,87552397,4f25e98b,796aae85,ee36060f,25c83c98,,d3d2b34a,0b153874,a73ee510,b446e403,f40d1e68,9338777d,6cb5243a,b28479f6,8ab5b746,46c94a1a,e5ba7672,7ef5affa,21ddcdc9,5840adea,7288f4fc,,32c7478e,6c1cdd05,ea9a246c,1219b447
10941460,0,,78,,1,2239,32,2,30,29,,1,,1,05db9164,d833535f,b00d1501,d16679b9,30903e74,7e0ccccf,9140e6ca,0b153874,a73ee510,f902af47,aa5e0431,e0d76380,54be6cea,1adce6ef,5e7a356b,1203a270,07c540c4,281769c2,,,73d06dde,,32c7478e,aee52b6f,,
10976889,1,0,-1,,,1470,2,2,2,30,0,1,,,05db9164,b961056b,85c41073,bfed0289,25c83c98,fe6b92e5,9da14e25,0b153874,a73ee510,3b08e48b,e7553038,d3206829,4f270104,07d13a8f,6b94b61c,b2f4dbb0,e5ba7672,5162930e,,,692afc11,,32c7478e,aa640e91,,
10990701,0,2,36,21,59,619,192,2,37,368,2,2,,59,05db9164,80e26c9b,74e1a23a,9a6888fb,25c83c98,7e0ccccf,63f3d4ea,0b153874,a73ee510,cb3963cc,d5cf9352,fb8fab62,09e3bbd5,b28479f6,4c1df281,c6b1e1b2,07c540c4,f54016b9,21ddcdc9,5840adea,99c09e97,,bcdee96c,335a6a1e,e8b83407,8d8eb391
10993784,0,,1,1,30,4269,428,0,8,197,,0,0,30,68fd1e64,9bcd4a15,d032c263,c18be181,25c83c98,fe6b92e5,45307bb0,51d76abe,a73ee510,5162b19c,d912cbc4,dfbb09fb,2fad1153,b28479f6,d038e464,84898b2a,27c07bd6,eb0f5533,,,0014c32a,,32c7478e,3b183c5c,,
11023996,0,48,109,11,9,60,9,77,20,18,1,2,,9,5a9ed9b0,e5fb1af3,0caca336,c537ffec,4cf72387,fbad5c96,4642c514,37e4aa92,a73ee510,2e834f9a,c17b047a,ad0362e8,2e7b87f1,07d13a8f,b5de5956,78294fde,e5ba7672,13145934,afd8410c,b1252a9d,e3dd2156,,423fab69,33266a4d,9b3e8820,51803e8e
11033027,1,,2686,,,855,,0,0,0,,0,,,39af2607,2c8c5f5d,13cd0697,352cefe6,25c83c98,fe6b92e5,57b4bd89,a6d156f4,a73ee510,3b08e48b,71fd20d9,c3cdaf85,ddd66ce1,1adce6ef,5edc1a28,08514295,776ce399,f5f4ae5b,,,6387fda4,,3a171ecb,d36c7dbf,,
11033918,0,,0,1,,43971,23,0,1,14,,0,,,05db9164,95e2d337,42d96354,8f4f38bc,25c83c98,7e0ccccf,66d52e53,0b153874,a73ee510,07cfebed,43fa125b,df8b5c7b,31a4e9cd,b28479f6,17a3bcd8,6535d4f9,e5ba7672,7b06fafe,aafe3a09,a458ea53,6ee9375d,,32c7478e,9fdcd586,2bf691b1,b20343f9
11041687,0,0,1,2,,5528,18,1,1,1,0,1,,,05db9164,38c81d1a,78d81840,4707e884,25c83c98,7e0ccccf,50db917d,0b153874,a73ee510,e7de00de,4fcc6c51,75858e27,07ee0156,b28479f6,558590b3,6fccfecf,d4bb7bd8,a5ac4b1e,21ddcdc9,b1252a9d,96718b3a,,be7c41b4,1bf487c5,b9266ff0,6ddc02f9
11052294,1,13,463,,15,37,15,13,15,15,1,1,,15,05db9164,04e09220,f9aed79a,a1e6a194,25c83c98,fbad5c96,386b542f,0b153874,a73ee510,3b08e48b,ad36af2f,22b8ec76,6386aaf6,051219e6,f29e2024,23056e4f,e5ba7672,e161d23a,,,33c96fc7,c9d4222a,c7dc6720,ded4aac9,,
11065215,1,2,5,10,10,816,45,2,38,45,1,1,,10,68fd1e64,421b43cd,c02d4e6f,29998ed1,4cf72387,fe6b92e5,840c9106,0b153874,a73ee510,b34ef42a,45ca0a69,6aaba33c,17bb51e8,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
11095170,0,,1,6,4,10244,38,6,5,43,,1,,4,5a9ed9b0,3ab4d7f5,109ddc69,73ad28a8,25c83c98,fe6b92e5,591cb217,37e4aa92,a73ee510,3b08e48b,eaf88d59,d72a8b65,5cd1b6c0,dcd762ee,9b8c4db5,4b6488bc,e5ba7672,b76fb0de,21ddcdc9,b1252a9d,6f393b20,ad3062eb,3a171ecb,65e74c52,c9f3bea7,85da93d1
11095918,0,1,0,69,7,195,93,14,48,588,1,8,0,7,5a9ed9b0,58e67aaf,460c0c9d,715dbf7b,25c83c98,7e0ccccf,964d1fdd,5b392875,a73ee510,32d7ab1f,59cd5ae7,7f9e9145,8b216f7b,1adce6ef,d002b6d9,21881d3a,3486227d,c21c3e4c,21ddcdc9,b1252a9d,969f59f5,,423fab69,bc8b14b9,e8b83407,cdd2b5b7
11101791,1,0,8,,0,741,419,6,14,140,0,2,0,5,8cf07265,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,38eb9cf4,0b153874,a73ee510,441dd290,7f8ffe57,bb669e25,46f42a63,b28479f6,9a82459a,2b2ce127,e5ba7672,b133fcd4,,,2b796e4a,ad3062eb,32c7478e,8d365d3b,,
11103478,0,,2,3,3,10211,3,3,3,3,,1,0,3,05db9164,04e09220,b1ecc6c4,5dff9b29,25c83c98,fe6b92e5,e14d6a33,5b392875,a73ee510,50771d77,2271d551,2436ff75,0092602c,07d13a8f,f6b23a53,f4ead43c,8efede7f,6fc84bfb,,,4f1aa25f,,be7c41b4,ded4aac9,,
11145797,0,,-1,,,22692,,0,2,3,,0,,,8cf07265,b46aceb6,c248c424,c2fcecf6,25c83c98,fe6b92e5,bb900cf3,0b153874,a73ee510,3b08e48b,30b240f3,b16a5d94,f3437620,07d13a8f,6afa614f,a48480cf,d4bb7bd8,a4667218,,,807bd44d,,3a171ecb,38be899f,,
11153493,0,,0,9,7,13937,387,2,11,34,,1,,7,05db9164,207b2d81,69dbe34e,ce928be1,4cf72387,fe6b92e5,38eb9cf4,0b153874,a73ee510,547c0ffe,7f8ffe57,98d3f805,46f42a63,1adce6ef,2e2bd969,c19fcea4,07c540c4,fa0643ee,21ddcdc9,b1252a9d,eff12d39,,32c7478e,76e3de36,001f3601,d567b8c4
11155693,1,,22,4,3,18213,11,8,3,3,,3,0,3,05db9164,2c16a946,62b4a7d1,9f43a1b5,25c83c98,7e0ccccf,e14874c9,5b392875,7cc72ec2,b8fa4771,636405ac,a025d7fd,31b42deb,b28479f6,3628a186,87140baa,3486227d,e4ca448c,,,53070487,,3a171ecb,9117a34a,,
11157159,0,5,1,7,0,60,0,9,15,128,1,2,1,0,5a9ed9b0,6887a43c,d80ff8ff,d8d4c93b,4cf72387,7e0ccccf,6d0ca8d7,5b392875,a73ee510,c9b6cc0e,4a77ddca,6ed1e4e2,dc1d72e4,cfef1c29,9221b8f3,69601db8,3486227d,08ed8a1c,21ddcdc9,b1252a9d,24c96cf8,,bcdee96c,ef089725,445bbe3b,c7c83a0a
11162077,1,4,4,,16,1,2,4,16,17,2,2,,2,46300ee3,38d50e09,01a0648b,657dc3b9,25c83c98,fbad5c96,09636619,0b153874,a73ee510,89794d42,dcea998f,11fcf7fa,55be071f,07d13a8f,fa321567,5e1b6b9d,e5ba7672,52b872ed,21ddcdc9,a458ea53,bfeb50f6,,32c7478e,df487a73,001f3601,c27f155b
11164910,0,4,9,4,28,1103,50,4,21,107,1,1,,50,5bfa8ab5,2c16a946,75ea5342,64712dc5,25c83c98,fbad5c96,6978304f,0b153874,a73ee510,fbbf2c95,dbdb7970,50357304,9be66b48,07d13a8f,18231224,35f239a6,e5ba7672,74ef3502,,,73cdf7da,ad3062eb,3a171ecb,9117a34a,,
11165151,1,,24,4,4,10671,7,1,4,19,,1,,4,05db9164,207b2d81,724be514,7536a341,30903e74,7e0ccccf,42adbed0,1f89b562,a73ee510,3b08e48b,1aeb3f3e,4c4e5bc3,9af2cb2e,b28479f6,899da9d5,6eca5ee2,07c540c4,25c88e42,21ddcdc9,5840adea,0a29d5c9,,3a171ecb,b02b97d0,001f3601,50884cba
11174672,0,37,194,13,0,146,2,62,2,2,2,3,,2,5a9ed9b0,8947f767,c3653a40,0b6711b3,25c83c98,7e0ccccf,83070dcd,0b153874,a73ee510,416adc26,65caa103,8531420f,5366bced,1adce6ef,ba8b8b16,f61ac827,e5ba7672,bd17c3da,f6a3e43b,a458ea53,327c89e4,ad3062eb,3a171ecb,a87a7c75,010f6491,5d55c46b
11188084,0,1,189,15,5,2,1,4,7,16,1,1,,0,05db9164,1cfdf714,b5dc84b6,9c92db7d,30903e74,7e0ccccf,a361412b,0b153874,a73ee510,1964d309,37e1e439,42618823,132a0b80,1adce6ef,f5f22330,df1d6cc5,e5ba7672,3f9969b8,609029d1,a458ea53,98818775,ad3062eb,85d5a995,c94ffa50,cb079c2d,d5ca783a
11199417,0,,-1,,,31461,52,7,1,69,,1,0,,68fd1e64,942f9a8d,3f587da7,7088b65e,25c83c98,,3f4ec687,37e4aa92,a73ee510,0e9ead52,c4adf918,a0c41b31,85dbe138,1adce6ef,ae97ecc3,c9d4a133,8efede7f,1f868fdd,21ddcdc9,a458ea53,027c2110,,32c7478e,8fe20fe6,9d93af03,9afc8862
11220997,0,1,11,21,5,33,6,1,10,9,1,1,,5,05db9164,86d4fccc,b009d929,c7043c4b,229df405,fbad5c96,78737263,0b153874,a73ee510,fbbf2c95,4955b0c0,3563ab62,9be66b48,1adce6ef,b27dd6c7,b688c8cc,8efede7f,be645006,21ddcdc9,5840adea,2754aaf1,,3a171ecb,3b183c5c,001f3601,aa86a675
11222563,1,,-1,18,7,31453,977,14,26,556,,3,,25,05db9164,04e09220,b1ecc6c4,5dff9b29,25c83c98,7e0ccccf,9a81f9dd,0b153874,a73ee510,3b08e48b,a08945ca,2436ff75,e39bd393,07d13a8f,cae64906,f4ead43c,e5ba7672,e161d23a,,,4f1aa25f,ad3062eb,423fab69,ded4aac9,,
11222721,1,,-1,,,14124,748,8,9,855,,2,0,,05db9164,ab577bd1,2d707769,bf0b19a8,25c83c98,7e0ccccf,95f7bc50,0b153874,a73ee510,2134f605,e7ce7f20,81a2dfde,f522015f,07d13a8f,126216a0,8845d54d,8efede7f,7face29f,,,a58d9ce3,,32c7478e,4fcc135f,,
11239513,0,,19,1,2,35936,2826,0,28,510,,0,,2,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,7a019822,1f89b562,a73ee510,3b08e48b,c012107d,e0d76380,c8dca410,07d13a8f,b812f9f2,1203a270,d4bb7bd8,2efa89c6,,,73d06dde,c9d4222a,be7c41b4,aee52b6f,,
11241029,0,2,1,59,2,1522,74,56,22,240,0,4,,2,f473b8dc,f0cf0024,ca22fe33,95f6a680,25c83c98,,f7c7ff55,0b153874,a73ee510,8859d504,30296b02,4bbdb1dd,e93e5897,1adce6ef,99b06d74,572a653a,e5ba7672,88b0e440,21ddcdc9,5840adea,2c6bd2c2,,3a171ecb,6c1cdd05,ea9a246c,c5116a1c
11244797,1,24,0,1,17,15,5,24,22,22,2,2,,5,05db9164,4c7b80e7,0ac17108,ca94ceb5,30903e74,7e0ccccf,dcdd8d42,0b153874,a73ee510,e1a2ef0f,c1700682,e3530a48,0c66bf77,ad1cc976,f9bd7db7,ded4803d,e5ba7672,5916bc73,,,34132830,c9d4222a,c3dc6cef,47c5aea3,,
11245303,1,,1238,3,2,31692,58,0,4,19,,0,,2,68fd1e64,f6f4fe4b,e5135a48,e758b9cf,4cf72387,fe6b92e5,3ce91fbf,5b392875,7cc72ec2,711ec2bc,b9ec9192,46d2d028,df5886ca,b28479f6,df360709,569d2140,e5ba7672,c587eafc,,,100f9e8b,,c7dc6720,21ffe876,,
11249656,0,4,100,20,11,1283,27,8,27,55,1,2,,11,241546e0,e5fb1af3,98427538,98cbf0d9,25c83c98,fe6b92e5,7227c706,0b153874,a73ee510,305a0646,9625b211,a705b156,dccbd94b,b28479f6,23287566,1f69ccdc,e5ba7672,13145934,9437f62f,b1252a9d,9885a271,ad3062eb,bcdee96c,3fdb382b,e8b83407,49d68486
11250419,0,,1,10,2,,,0,3,46,,0,,2,05db9164,207b2d81,80b25c0d,8fa3275d,4cf72387,fe6b92e5,08383675,25239412,7cc72ec2,3b08e48b,727af3e2,8e15c24e,49fe3d4e,b28479f6,3c767806,8e2fc5b4,2005abd1,395856b0,21ddcdc9,b1252a9d,09192c91,,be7c41b4,abd6caea,001f3601,209d8e32
11254572,1,7,0,5,32,1,4,7,31,32,1,1,7,3,05db9164,95e2d337,dc83a828,5be6230f,25c83c98,,468a0854,5b392875,a73ee510,3b08e48b,a60de4e5,aa73a0f7,605bbc24,051219e6,003cf364,691d3edf,8efede7f,7b06fafe,7a02a727,a458ea53,5439343d,,32c7478e,599039e6,2bf691b1,bbad410e
11260400,1,3,606,3,3,1,0,29,20,27,1,5,,0,68fd1e64,38a947a1,e058fc3c,2192038e,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,935a36f0,755e4a50,f7cbe917,5978055e,b28479f6,2aa3cb0b,0c6b4ad6,e5ba7672,4427594e,,,f6e3bd9c,,3a171ecb,9e07eb4a,,
11288107,1,12,1,8,5,133,11,32,27,96,1,4,,5,68fd1e64,c5c1d6ae,91dfee2e,d3f49387,d5b7606b,fbad5c96,6aa33a0e,0b153874,a73ee510,d94b5f57,76030d37,b0f12191,b8065f15,07d13a8f,b25845fd,778b5d90,e5ba7672,561cabfe,21ddcdc9,5840adea,fc573961,ad3062eb,c7dc6720,f2cbc463,7a402766,8939e5df
11291260,1,3,351,6,10,1218,10,4,14,24,1,2,,10,68fd1e64,09e68b86,4bd49689,f55645df,43b19349,,8d1db846,0b153874,a73ee510,4549ea1f,1bb4f435,480bde65,e8d4ea40,07d13a8f,907a361f,731fb6c9,07c540c4,901e19dc,0ec8d23c,b1252a9d,90756215,,32c7478e,237343db,e8b83407,a034ca84
11301408,0,,2,,4,11612,,0,10,216,,0,,4,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,f74420a3,8bedcc53,a73ee510,36b381eb,1c9f823c,bb669e25,33c5a752,b28479f6,547b8c62,2b2ce127,1e88c74f,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
11314906,0,,5,4,4,2815,11,2,4,11,,1,,4,68fd1e64,e3a0dc66,6406abee,da13cca9,25c83c98,6f6d9be8,d2dbdfe6,0b153874,a73ee510,015ac893,7e40f08a,ad1492b0,1aa94af3,b28479f6,35679327,354a37d9,07c540c4,b608c073,,,7b877178,,32c7478e,f2e9f0dd,,
11315984,0,,79,1,,,,0,0,3,,0,,,8cf07265,b961056b,b741048a,a2fc2c1b,25c83c98,,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,77d0610d,6e5da64f,07d13a8f,c9e96939,cf28e926,2005abd1,5a6878f5,,,080ae03b,,32c7478e,540a7116,,
11322093,0,,36,15,5,27120,,0,2,5,,0,,5,5a9ed9b0,78ccd99e,5626bb4a,022334c1,25c83c98,13718bbd,b4b47f1a,0b153874,a73ee510,abd51e34,c3a20c8d,657c9e02,7ce5cdf0,051219e6,9917ad07,002f6120,d4bb7bd8,e7e991cb,21ddcdc9,a458ea53,83d52bad,,32c7478e,b9f0ed55,e8b83407,661708fa
11329707,0,,10,9,9,13674,,0,9,1,,0,0,9,be589b51,9819deea,1eee5dcc,f922efad,25c83c98,13718bbd,24c48926,0b153874,a73ee510,4b8a7639,9f0003f4,b99ddbc8,5afd9e51,b28479f6,1150f5ed,87acb535,e5ba7672,7e32f7a4,,,a4b7004c,,32c7478e,b34f3128,,
11333726,1,4,853,18,14,17,20,4,14,14,1,1,,2,05db9164,421b43cd,f07d3373,29998ed1,25c83c98,fbad5c96,679d9384,0b153874,a73ee510,3b08e48b,edd21768,6aaba33c,9971fe3a,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
11353291,0,0,61,1,2,2712,134,4,22,111,0,2,,2,05db9164,08d6d899,44a1149d,8ae4eb4c,b0530c50,fe6b92e5,ade953a9,0b153874,a73ee510,0eca1729,29e4ad33,e39ee034,80467802,64c94865,a8e4fe6e,77facfd0,e5ba7672,9dde83ca,,,cadd4b43,ad3062eb,3a171ecb,9e9a60e4,,
11367495,0,40,1,1,,66,0,217,19,92,2,13,,,05db9164,1cfdf714,bb6adea5,7c7935a7,43b19349,7e0ccccf,90a2c015,5b392875,a73ee510,d48065a4,0f736a0c,17bcc684,3af886ff,d2dfe871,ca8b2a1a,e4025117,e5ba7672,e88ffc9d,b5db3632,a458ea53,82f817cd,,423fab69,f7d9662d,cb079c2d,3ec889ce
11383918,1,,36,5,3,3993,25,39,3,3,,1,,3,68fd1e64,09e68b86,adec717c,86591512,25c83c98,fe6b92e5,16401b7d,0b153874,a73ee510,3b08e48b,20ec800a,7472685d,18a5e4b8,cfef1c29,18847041,a0a1e274,e5ba7672,5aed7436,21ddcdc9,5840adea,186eb9d5,c9d4222a,3a171ecb,1793a828,e8b83407,63093459
11387400,0,0,2,1,,77497,,,0,,0,,,,68fd1e64,4f25e98b,11e80fc3,b7ad4efd,25c83c98,fbad5c96,4b3c7cfe,0b153874,7cc72ec2,ddebe327,8b94178b,0594349e,025225f2,64c94865,40e29d2a,4b075392,07c540c4,7ef5affa,d630e5f7,a458ea53,437f5cda,,32c7478e,4beb20da,e8b83407,f73087b2
11393746,1,0,0,7,4,4278,30,16,3,53,0,4,0,4,05db9164,2796cdff,,,4cf72387,7e0ccccf,b92ab722,0b153874,a73ee510,3b08e48b,cd1b7031,,4d8657a2,07d13a8f,beac2588,,27c07bd6,c3854c72,,,,,55dd3565,,,
11399677,0,0,51,13,20,2715,42,4,31,40,0,1,,20,05db9164,207b2d81,d35af343,e96bd736,4cf72387,fe6b92e5,bc7822a2,1f89b562,a73ee510,eba89aac,703083f2,efa67886,0464ad73,b28479f6,c6438ddb,5d9dc78d,e5ba7672,fa0643ee,21ddcdc9,b1252a9d,a64dca2a,,3a171ecb,1d7321ce,e8b83407,73aba5e4
11401584,0,,20,2,3,11302,,0,5,57,,0,,3,05db9164,2ae0a573,c5d94b65,5cc8f91d,25c83c98,7e0ccccf,ca4fd8f8,5b392875,a73ee510,3b08e48b,a0060bca,75c79158,22d23aac,ad1cc976,dd94570a,208d4baf,07c540c4,3e340673,,,6a909d9a,ad3062eb,c3dc6cef,1f68c81f,,
11410504,0,1,1,36,20,23,20,1,20,20,1,1,,20,68fd1e64,9b25e48b,b393df87,c3fecae9,4cf72387,fe6b92e5,03dda6cf,0b153874,a73ee510,3fb38a44,3289d3e1,8d33fe00,5a777c73,07d13a8f,054ebda1,0fd4fbad,d4bb7bd8,7d8c03aa,3014a4b1,a458ea53,572bdde8,,3a171ecb,9fa3e01a,001f3601,d9bcfc08
11411475,0,0,6,2,2,3013,66,2,2,51,0,1,,2,5a9ed9b0,421b43cd,39a73916,29998ed1,4cf72387,fe6b92e5,4aa938fc,0b153874,a73ee510,efea433b,7e40f08a,6aaba33c,1aa94af3,b28479f6,e1ac77f7,b041b04a,07c540c4,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
11413441,0,,0,19,5,67,,0,6,6,,0,,6,34d45614,4f25e98b,d9b5f132,209d0d06,25c83c98,fe6b92e5,c8498edc,0b153874,a73ee510,3b08e48b,1b3ed9b3,893f9e14,85a59646,b28479f6,8ab5b746,a398a2b8,776ce399,7ef5affa,dfc341f8,a458ea53,5c2357c6,,bcdee96c,3fdb382b,001f3601,49d68486
11434111,1,2,273,2,1,1081,15,12,4,69,1,5,0,1,05db9164,58e67aaf,d911b52a,9aa75669,384874ce,fe6b92e5,1e3cba9d,0b153874,a73ee510,c03541ea,843d8639,e3362d7b,9cab1003,07d13a8f,10935a85,670a269e,e5ba7672,c21c3e4c,e3b5ceb7,b1252a9d,4dc77e77,,423fab69,3fdb382b,9b3e8820,49d68486
11451472,0,0,-1,14,7,2515,32,9,10,47,0,7,,7,05db9164,1cfdf714,9d427ddf,4eadb673,25c83c98,7e0ccccf,7415122a,0b153874,a73ee510,f9065d00,98579192,cf724373,779f824b,07d13a8f,f775a6d5,6512dce6,e5ba7672,e88ffc9d,af8bed6d,a458ea53,361a1080,,423fab69,3fdb382b,cb079c2d,49d68486
11469792,0,0,0,36,18,3720,104,1,20,26,0,1,,18,05db9164,95e2d337,e3d35b82,c2896afe,25c83c98,7e0ccccf,543f351f,5b392875,a73ee510,3b08e48b,be8a7bc2,418c8871,7d1f1fa0,1adce6ef,559cd202,a09fda67,d4bb7bd8,7b06fafe,338f20de,a458ea53,9ae732e6,,3a171ecb,151c74c8,2bf691b1,aa5030df
11473434,0,5,0,15,13,151,13,5,26,26,1,1,0,13,05db9164,b56822db,4385e7c4,0a5de462,25c83c98,fe6b92e5,44424751,f0e5818a,a73ee510,0741dc88,4829f487,5565c8ef,2180053c,b28479f6,a9d1ba1a,8d04fe7d,e5ba7672,38dce391,21ddcdc9,5840adea,437c4394,c9d4222a,32c7478e,3e1dcafc,001f3601,6c27a535
11479517,0,0,4,8,,6854,475,1,0,270,0,1,,,da4eff0f,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,cd98cc3d,5b392875,a73ee510,3b08e48b,dcc84468,dfbb09fb,b72482f5,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,c9d4222a,32c7478e,3b183c5c,,
11482467,0,,0,15,4,50345,860,0,10,175,,0,,4,68fd1e64,06174070,a3829614,b0ed6de7,25c83c98,fbad5c96,79df8422,0b153874,7cc72ec2,9503e5e3,eac2829e,3b917db0,a3704113,cfef1c29,73438c3b,12e989e9,e5ba7672,836a11e3,a34d2cf6,5840adea,9179411e,,3a171ecb,1793a828,e8b83407,fa3124de
11485164,0,2,-1,,,1103,23,42,24,89,1,5,,,05db9164,064c8f31,3975810f,76fe44bf,25c83c98,fbad5c96,9c8ed289,0b153874,a73ee510,4fc6fe06,a7b606c4,0d1bb3a9,eae197fd,b28479f6,2f8d7add,6af34ee6,d4bb7bd8,795b8402,21ddcdc9,b1252a9d,929fd6de,,3a171ecb,b818527d,001f3601,2fede552
11492499,0,0,180,19,4,10189,,,15,,0,,,5,05db9164,421b43cd,988a7293,29998ed1,25c83c98,fbad5c96,fa760480,25239412,a73ee510,efea433b,2a6cc1e3,6aaba33c,b029ebab,b28479f6,e1ac77f7,b041b04a,d4bb7bd8,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
11499387,0,,1,23,4,1618,714,7,34,313,,0,,4,b455c6d7,6887a43c,57d6c001,2cc00f67,25c83c98,fbad5c96,938d6619,0b153874,a73ee510,c510044d,e6c92dd9,d95a4213,16659efe,051219e6,75351cbf,f86f63e0,e5ba7672,2ae4f30d,21ddcdc9,a458ea53,250f1a90,,32c7478e,507fac5c,445bbe3b,c1b58dbe
11503766,1,5,0,288,2,253,37,11,40,120,1,3,,23,8cf07265,58e67aaf,814a9e19,650cc93b,25c83c98,,45e063a0,0b153874,a73ee510,7ea94bf0,da89cb9b,33b83378,165642be,07d13a8f,10935a85,db2d4359,e5ba7672,c21c3e4c,21ddcdc9,b1252a9d,1a0fc4bc,,32c7478e,3fdb382b,9b3e8820,49d68486
11505927,0,,5,100,11,1598,,0,11,17,,0,,11,05db9164,38a947a1,5223fcff,df098e70,4cf72387,7e0ccccf,51f248f7,0b153874,a73ee510,3b08e48b,753571c7,ffd73ce4,afd04e3a,07d13a8f,d37fcf50,0a013820,1e88c74f,86916f90,,,38ca6e6d,,32c7478e,6175c513,,
11520278,0,1,1,,2,1041,14,1,14,14,1,1,,2,68fd1e64,1caf43ad,6924fd61,f922efad,42d2cbf8,7e0ccccf,2e95f057,37e4aa92,a73ee510,3c149ae9,47791ba3,34db1f06,f7177056,1adce6ef,67f18454,3241ec25,d4bb7bd8,d94f84e4,,,e77e3775,,423fab69,b34f3128,,
11540257,0,0,135,1,1,2636,142,7,28,43,0,2,,1,68fd1e64,3f0d3f28,fabb3d1c,e5320740,25c83c98,fbad5c96,928efe34,0b153874,a73ee510,5ba575e7,938fe91f,d5f252f3,f948ca5d,1adce6ef,14108df6,9bbd716e,e5ba7672,88416823,,,e1a92dbf,ad3062eb,32c7478e,e5fca70a,,
